External ID,Date,Product/Internal Reference,Quantity Done,Source Location/Display Name,Destination Location/Display Name
__export__.stock_move_1388398_8da1e911,2022-07-08 12:31:29,AMP-X035-5,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388400_0781b658,2022-07-08 13:05:37,AMP-F005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388408_a8ea0e4c,2022-07-11 15:06:29,AMP-V12824,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388410_39c0531c,2022-07-08 13:05:43,AMP-B097,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388412_8aed3726,2022-07-08 13:05:43,ISBN-0805-4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388414_919c2ffe,2022-07-08 13:05:50,AMP-X053,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388416_8dade9f5,2022-07-08 13:05:50,AMP-X221,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388418_e18d7aa2,2022-07-08 13:05:50,AMP-B066,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388420_3675de11,2022-07-08 13:05:50,AMP-X275,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388422_2c768b82,2022-07-08 14:52:21,AMP-X784,7,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388424_0fbac53f,2022-07-08 12:34:24,AMP-S016,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388425_fc52235c,2022-07-08 12:49:52,AMP-S042,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388427_496acbeb,2022-07-27 12:25:41,AMP-B017,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1388429_07831554,2022-07-27 12:25:41,AMP-F036,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1388431_40a01026,2022-07-11 12:15:05,AMP-S010-BI,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388433_a72c7929,2022-07-08 16:18:38,AMP-B010,2,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388434_a495e44d,2022-07-08 16:18:38,AMP-B119,2,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388435_7fb69d74,2022-07-10 12:45:20,AMP-X500,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388436_d5bac8bd,2022-07-10 12:45:20,AMP-X501,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388437_6416e7ac,2022-07-10 12:45:20,AMP-R120R-10,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388442_e7f1867b,2022-07-10 12:57:20,AMP-X549,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388443_5b620f11,2022-07-10 12:57:20,AMP-B142,4,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388444_cec6bed0,2022-07-10 12:57:20,AMP-B181,2,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388457_b76cf655,2022-08-08 13:00:10,AMP-B039,80,SS/Output,Partner Locations/Customers
__export__.stock_move_1388460_77e6bf00,2022-07-11 15:06:34,ISBN-6630-8,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388462_e9b07840,2022-07-11 15:06:34,ISBN-0280-6,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388464_3d77545c,2022-07-12 15:04:23,AMP-X221,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388466_5d691e30,2022-07-11 12:14:16,ISBN-6735-0,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388468_0c15140d,2022-07-11 12:14:16,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388470_eef8f379,2022-07-11 12:14:16,ISBN-3596-0,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388472_48ad8965,2022-07-11 12:15:10,AMP-H006,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388474_d6e959ba,2022-07-19 11:47:51,AMP-S010,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1388476_fde4459d,2022-07-11 15:07:04,A000062,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388478_2527ba04,2022-07-11 15:07:04,A000067,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388480_4f5e4e6c,2022-07-11 15:07:04,AMP-B036,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388482_eec524ad,2022-07-11 15:07:04,AMP-B017,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388484_29b8d202,2022-07-11 12:15:39,AMP-B102,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388486_119c4965,2022-07-11 12:15:44,AMP-V15203,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388488_d708a597,2022-07-11 12:16:01,AMP-X002,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388490_1e061b40,2022-07-11 12:16:01,AMP-X414,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388492_1bf8570f,2022-07-11 12:16:01,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388494_4f582182,2022-07-11 12:16:01,AMP-W021,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388496_ddd59c64,2022-07-11 15:07:14,AMP-X784,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388498_104b66a1,2022-07-11 12:16:07,AMP-X522,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388500_9fba136a,2022-07-11 12:16:14,AMP-B017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388502_99bc9b84,2022-07-11 12:16:14,AMP-B003,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388504_ea341e9d,2022-07-11 12:16:14,AMP-S063,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388506_f04bda46,2022-07-11 12:16:14,AMP-B201,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388508_e187760b,2022-07-11 12:16:14,TN2000S,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388510_ddcd7416,2022-07-11 12:16:20,AMP-X025,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388512_62df0b64,2022-07-11 12:14:23,AMP-V17953,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388514_1568bc22,2022-07-11 12:14:23,DFR0330,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388516_f336dedb,2022-07-11 12:14:23,AMP-X765,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388518_7a9b948a,2022-07-11 12:14:28,AMP-X163,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388520_e0cfcad5,2022-07-11 12:14:34,AMP-X008-W,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388522_d97da169,2022-07-11 12:14:34,AMP-X492,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388524_97d9834c,2022-07-11 12:16:26,AMP-B007,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388526_256f7b79,2022-07-11 12:16:26,AMP-B113,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388528_07ad8e3b,2022-07-11 12:16:31,AMP-W023-4,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388530_011dceed,2022-07-11 12:16:31,AMP-W024-4,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388532_8eff86d8,2022-07-11 15:06:43,AMP-X197,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388534_69e2ee01,2022-07-11 15:06:43,AMP-X168,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388536_7cd2294a,2022-07-11 15:06:43,AMP-X051,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388538_5e8a72a6,2022-07-11 15:06:43,AMP-X052,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388540_53265b11,2022-07-11 15:06:43,AMP-X064-5,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388542_b54dbc49,2022-07-11 15:06:43,AMP-X222,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388544_17b6f49e,2022-07-11 15:06:43,AMP-X146,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388546_60a52da7,2022-07-11 15:06:43,AMP-X009-W4,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388548_0d4e7894,2022-07-11 15:06:43,AMP-X009-Y4,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388550_6b47cee1,2022-07-11 15:06:43,AMP-X009-G4,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388552_e642b544,2022-07-11 15:06:43,AMP-X009-R4,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388554_75884b79,2022-07-11 15:06:43,AMP-X009-B4,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388556_794747f9,2022-07-11 15:06:43,AMP-X055,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388558_08b5a94f,2022-07-11 12:16:36,AMP-B141,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388560_5705d97a,2022-07-11 12:14:46,AMP-B192,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388562_633bcdcf,2022-07-11 12:16:41,AMP-S030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388564_672a6a2c,2022-07-11 12:16:47,AMP-X041,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388566_83c40e27,2022-07-11 12:16:47,AMP-B066,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388568_5264aa93,2022-07-11 12:16:47,AMP-X042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388570_dc8aaeb7,2022-07-11 12:16:53,AMP-F004,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388572_cad92691,2022-07-11 15:06:49,AMP-S042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388574_0f8ecfe8,2022-07-11 12:16:58,ISBN-3793-3,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388576_b25ac2d3,2022-07-11 12:16:58,AMP-S030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388580_c5369d29,2022-07-12 15:04:30,AMP-V13857,6,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388582_f0665ba2,2022-07-11 12:17:09,AMP-X003,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388584_e5f5f98c,2022-07-11 12:17:09,AMP-B188,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388586_2d240e82,2022-07-11 12:17:09,AMP-W003,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388588_fb940e92,2022-07-11 12:17:09,AMP-X017,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388590_d14387ea,2022-07-11 12:17:09,AMP-CE100U-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388592_f63a7352,2022-07-11 12:17:09,AMP-X021,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388594_4f74fad3,2022-07-11 12:17:09,AMP-X030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388596_984adcbf,2022-07-11 12:17:09,AMP-R10K-10,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388598_b04272d6,2022-07-11 12:17:09,AMP-X009-W4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388600_12814fc0,2022-07-11 12:17:09,AMP-X009-Y4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388602_8d32017b,2022-07-11 12:17:09,AMP-X009-G4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388604_e4ef209d,2022-07-11 12:17:09,AMP-X009-R4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388606_d74d1854,2022-07-11 12:17:09,AMP-X009-B4,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388608_da7f712a,2022-07-11 12:17:09,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388610_1eba6e2c,2022-07-11 12:17:09,AMP-X159,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388612_cbba4e12,2022-07-11 12:17:09,AMP-X012,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388614_39d9f44e,2022-07-11 12:17:09,AMP-X681,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388616_e5139256,2022-07-11 12:17:09,AMP-X016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388618_31be79e4,2022-07-11 12:17:18,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388620_1fdb3583,2022-07-11 12:17:18,AMP-S060,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388622_760950ac,2022-07-12 15:05:13,AMP-V16642,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388624_d62f5549,2022-07-11 12:17:24,AMP-X321,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388626_bc343460,2022-07-11 15:06:54,AMP-B141,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388628_7b25d88c,2022-07-11 12:17:29,AMP-B188,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388630_c2f5be14,2022-07-11 12:17:35,AMP-S042,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388634_b20ca1be,2022-07-14 07:51:09,AMP-B148,6,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388636_27ce5429,2022-07-14 07:51:09,AMP-B149,10,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388638_ab82a0fe,2022-07-11 15:07:10,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388640_416a9452,2022-07-11 12:17:39,AMP-S010-BI,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388642_daf5b0bb,2022-07-12 12:24:43,AMP-X145,12,SS/Output,Partner Locations/Customers
__export__.stock_move_1388648_a70f5e2a,2022-07-12 12:23:23,AMP-B188,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388651_ea55d06f,2022-07-11 12:17:44,AMP-V12039,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388660_cbf1b626,2022-07-11 12:17:50,AMP-X325,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388662_45626885,2022-07-11 12:17:50,AMP-B062-IR,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388664_d451fb17,2022-07-11 12:17:50,AMP-V11297,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388672_e5b26982,2022-07-11 11:52:26,AMP-B028,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388673_3d3af777,2022-07-11 11:52:26,AMP-X119,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388704_ab99897d,2022-07-11 12:29:26,AMP-R100K-10,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388705_1291a737,2022-07-12 15:04:36,AMP-X418,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388707_e2638d8e,2022-07-12 14:11:56,AMP-X414,6,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388720_0068fd5a,2022-07-14 10:08:05,ABX00033,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388722_4fd4cb42,2022-07-11 15:04:07,A000057,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388723_b264c7a5,2022-07-11 15:04:07,AMP-B003,2,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388724_e7ac9203,2022-07-11 15:04:07,AMP-B103,2,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388725_2bc162d6,2022-07-11 15:04:07,AMP-B125,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388726_88590b98,2022-07-11 15:04:07,AMP-X248,2,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388727_dd1c6f8c,2022-07-11 15:04:07,AMP-W009,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388728_e6fbcd28,2022-07-11 15:04:07,AMP-M007,4,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388729_cfcc49b4,2022-07-11 15:04:07,AMP-M010,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388730_f6733a2c,2022-07-11 15:04:07,AMP-M034,1,WSSpb/Stock,Partner Locations/Customers
__export__.stock_move_1388731_53e0eeab,2022-07-11 15:17:39,AMP-X334,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388732_1f9c8818,2022-07-11 15:17:39,AMP-X553-EU,3,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388733_9174079e,2022-07-11 15:17:39,AMP-W029,2,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388734_667981e9,2022-07-11 15:17:39,AMP-X489,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388735_71a4599f,2022-07-11 15:17:39,AMP-X523,3,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388736_d6d0afc0,2022-07-12 15:04:42,NOO-L017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388738_be48236d,2022-07-12 12:23:28,AMP-X564,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388740_c2c7bd53,2022-07-11 16:52:03,AMP-X349,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388741_3bc500ad,2022-07-11 16:52:03,AMP-X348,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388742_5c3237b4,2022-07-11 16:52:03,AMP-X346,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388747_41126349,2022-07-14 15:08:15,ABX00033,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388749_c811ef86,2022-07-14 15:08:15,AMP-S040,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388754_5a816957,2022-07-12 14:12:04,DFR0105,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388756_2c9eb5f2,2022-07-12 14:12:04,AMP-B073,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388758_fcf38ae7,2022-07-12 14:12:04,AMP-B017,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388760_23cc13a9,2022-07-12 14:12:04,AMP-B125,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388762_489c334c,2022-07-12 14:12:04,AMP-B162,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388764_884a1497,2022-07-12 14:12:04,AMP-B156,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388766_abf6ab6f,2022-07-13 15:00:55,A000066,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388772_4ea21fc8,2022-07-14 07:50:55,AMP-S042,5,SS/Output,Partner Locations/Customers
__export__.stock_move_1388776_d1a526bf,2022-07-27 12:25:52,AMP-F034,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1388778_782f6325,2022-07-12 12:22:35,AMP-X016,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388780_dab56e06,2022-07-12 15:04:47,NOO-L012,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388782_14263599,2022-07-12 12:23:33,ABX00033,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388784_816d65ff,2022-07-12 12:23:33,AMP-X038,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388786_ec89c143,2022-07-12 12:23:40,AMP-B048,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388788_93ae0d1e,2022-07-12 12:23:40,AMP-B030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388790_ebf4e3ee,2022-07-12 12:23:40,AMP-B134,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388792_27a3c759,2022-07-12 12:23:40,AMP-B125,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388794_ce4e06e9,2022-07-12 12:23:40,AMP-B072,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388796_bbd40f6d,2022-07-12 12:23:40,AMP-B062-IR,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388798_50d4e624,2022-07-12 12:23:40,AMP-B006,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388800_28d1fa88,2022-07-12 15:04:52,ABX00032,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388803_ea1b725b,2022-07-25 12:39:53,AMP-X003,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388805_1c8e85cc,2022-07-25 12:39:53,AMP-B061,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388807_7b29fe3d,2022-07-25 12:39:53,AMP-B030,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388809_d7365062,2022-07-25 12:39:53,AMP-B134,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388811_378ac642,2022-07-25 12:39:53,AMP-B042,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388813_20613a4c,2022-07-25 12:39:53,AMP-B017,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388815_cb9b726f,2022-07-25 12:39:53,AMP-B125,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388817_3cb1eaea,2022-07-25 12:39:53,AMP-B063,5,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388819_b9091213,2022-07-25 12:39:53,AMP-B066,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388821_0c91aa75,2022-07-25 12:39:53,AMP-B010,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388823_f8d6b631,2022-07-25 12:39:53,AMP-W005,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388825_4dbb0651,2022-07-25 12:39:53,AMP-W022,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388828_e397c328,2022-07-12 15:05:00,AMP-X414,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388830_aacfa7d8,2022-07-12 15:05:00,AMP-X286,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388832_93f94285,2022-07-12 15:05:00,AMP-M010,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388834_920141ab,2022-07-12 15:05:00,AMP-W023-2,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388836_f8da8273,2022-07-12 15:05:00,AMP-X550,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388838_7914c4ae,2022-07-12 12:23:46,AMP-M035,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388840_6b331184,2022-07-12 12:23:52,AMP-X145,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388842_3a91d714,2022-07-12 12:23:57,AMP-S030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388844_1d6e00c3,2022-07-12 12:23:57,AMP-S031,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388847_b6558e67,2022-07-12 12:24:03,AMP-X295,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388849_76800ef1,2022-07-12 12:24:03,AMP-X523,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388851_027c478c,2022-07-12 12:23:13,DEV-14439,3,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388853_dfffad50,2022-07-12 12:24:11,AMP-B192,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388855_fa12364e,2022-07-12 12:24:11,AMP-B009,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388857_9afe3288,2022-07-12 12:24:11,AMP-X523,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388859_1d41dab9,2022-07-12 12:24:11,AMP-B099,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388861_0dff246c,2022-07-12 12:48:46,AMP-X002,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388862_a2c5a201,2022-07-12 12:48:46,AMP-R10K-10,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388863_611b76b5,2022-07-12 12:48:46,AMP-R1K-10,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388864_d82efe41,2022-07-12 15:05:07,AMP-H006,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388866_a808c186,2022-07-12 15:05:07,AMP-X295,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388868_6d90cfc2,2022-07-12 15:05:07,AMP-W008,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388870_cf63843e,2022-07-12 15:05:07,AMP-W030,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388872_5dc7a37b,2022-07-13 12:48:43,AMP-B058,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388878_eb9c5b50,2022-07-13 12:27:51,AMP-V14037,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388885_89c994f9,2022-07-12 15:05:19,AMP-S010,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388887_558c27dc,2022-07-14 12:17:33,AMP-B141,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388889_4d233142,2022-07-14 12:17:33,AMP-B142,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388891_aebac355,2022-07-14 12:17:33,AMP-M035,4,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388893_77d68d47,2022-07-14 12:17:33,AMP-B036,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388895_92b47733,2022-07-14 12:17:33,AMP-B017,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388897_22006875,2022-07-14 12:17:33,AMP-X064-5,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388899_c466d123,2022-07-14 12:17:33,AMP-B140,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388901_18ac7945,2022-07-14 12:17:33,AMP-M007,12,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388903_cb9f7576,2022-07-14 12:17:33,AMP-B026,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388905_91619b1f,2022-07-14 12:17:33,AMP-R1K-10,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388907_0e1db963,2022-07-14 12:17:33,AMP-R240R-10,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388909_1daedb8a,2022-07-14 12:17:33,AMP-B010,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388911_8f70c6b1,2022-07-14 12:17:33,AMP-X548,2,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388915_2604e883,2022-07-19 11:48:57,AMP-V14037,8,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388917_31748d4b,2022-07-12 13:43:30,AMP-X016,1,OF/Stock,Partner Locations/Customers
__export__.stock_move_1388918_060ae3cd,2022-07-14 11:20:02,AMP-S030,2,SS/Output,Partner Locations/Customers
__export__.stock_move_1388920_491065b6,2022-07-14 11:20:02,AMP-S031,1,SS/Output,Partner Locations/Customers
__export__.stock_move_1388943_b4c96443,2022-07-13 12:48:50,AMP-X375,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388945_f6e66d5f,2022-07-13 12:48:50,AMP-X119,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388947_8954d44d,2022-07-13 12:49:00,AMP-S059,1,AMPRU/Output,Partner Locations/Customers
__export__.stock_move_1388949_841eba64,2022-07-13 12:49:00,AMP-S060,1,AMPRU/Output,Partner Locations/Customers
